Gender,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Extracurricular_Involvement,Previous_Semester_GPA,Productivity_Score,Performance_Category,Gender_Encoded,SM_Percentage
Female,Healthy,High,Moderate,81.8,74.5,6.9,Underactive,6.7,4.3,5.3,6.6,57.5,Medium,0,18.75
Female,Poor,High,High,63.3,66.7,6.0,Very Active,4.5,3.5,1.2,7.8,41.3,Low,0,29.464285714285715
Male,Poor,High,High,79.3,74.3,5.4,Very Active,1.0,5.6,1.3,5.6,63.7,High,1,47.05882352941177
Female,Poor,High,High,79.3,53.2,6.0,Underactive,2.2,3.0,9.2,7.0,51.3,Medium,0,33.333333333333336
Male,Healthy,High,High,100.0,57.2,5.8,Very Active,5.6,7.0,7.5,4.4,47.7,Medium,1,41.50943396226416
Female,Poor,High,Moderate,53.0,56.1,3.8,Very Active,8.0,8.4,5.5,7.5,36.1,Low,0,30.76923076923077
Female,Healthy,High,Moderate,90.4,100.0,5.5,Underactive,4.1,7.9,5.9,7.9,61.5,Medium,0,26.027397260273972
Female,Excessive,High,Moderate,70.9,100.0,5.2,Moderately Active,7.9,4.5,9.4,8.2,55.5,Medium,0,43.90243902439025
Female,Poor,Moderate,High,81.7,53.1,7.8,Underactive,4.1,5.0,7.1,5.4,45.0,Low,0,74.35897435897436
Male,Healthy,High,High,63.8,62.2,5.1,Underactive,6.5,4.1,7.3,9.2,51.3,Medium,1,85.3658536585366
Female,Poor,Low,Moderate,92.6,100.0,8.0,Underactive,6.6,6.1,3.3,6.1,67.7,High,0,82.35294117647058
Female,Healthy,High,Low,80.5,82.9,6.3,Moderately Active,5.1,5.8,4.2,6.5,68.5,High,0,3.6585365853658542
Female,Poor,Moderate,Low,98.1,57.1,6.7,Moderately Active,6.9,7.3,3.2,7.2,49.2,Medium,0,13.333333333333334
Male,Poor,High,Moderate,100.0,100.0,8.6,Underactive,8.6,3.5,3.4,8.0,60.4,Medium,1,18.918918918918916
Male,Healthy,High,High,83.1,100.0,6.0,Moderately Active,10.0,3.9,0.0,9.1,52.6,Medium,1,60.759493670886066
Female,Healthy,High,High,92.9,55.9,8.1,Moderately Active,6.2,6.7,7.1,6.0,63.2,High,0,67.94871794871796
Female,Poor,High,High,97.4,40.1,1.1,Very Active,4.7,3.5,0.0,7.4,32.2,Low,0,53.40909090909091
Female,Poor,High,Moderate,96.5,67.9,3.4,Very Active,3.9,6.0,5.2,5.8,52.9,Medium,0,28.169014084507044
Female,Poor,High,Moderate,64.9,68.0,4.0,Very Active,2.0,7.2,0.9,6.5,28.1,Low,0,23.75
Male,Poor,High,High,83.6,67.6,8.9,Very Active,1.7,6.3,7.3,5.3,54.9,Medium,1,41.50943396226416
Male,Poor,High,High,73.7,71.0,9.3,Very Active,4.2,6.0,5.0,5.1,57.8,Medium,1,40.789473684210535
Male,Poor,High,High,77.0,51.3,5.1,Underactive,7.6,8.4,4.9,8.3,59.2,Medium,1,44.827586206896555
Male,Healthy,High,High,77.9,59.1,6.1,Underactive,4.6,6.8,5.3,5.6,62.9,Medium,1,76.59574468085107
Female,Healthy,High,High,93.0,95.1,5.9,Underactive,1.0,3.0,4.3,7.3,65.3,High,0,56.666666666666664
Female,Poor,Moderate,Moderate,91.4,99.2,6.7,Underactive,2.7,8.0,6.3,6.9,76.7,High,0,59.09090909090908
Female,Healthy,High,Low,89.7,90.4,4.2,Very Active,8.7,5.2,5.1,7.0,63.8,High,0,6.1224489795918355
Female,Excessive,High,High,88.4,100.0,1.9,Moderately Active,10.0,6.9,8.7,7.7,61.8,Medium,0,44.44444444444444
Male,Excessive,High,Moderate,100.0,67.7,6.9,Very Active,5.4,7.6,6.6,4.3,47.2,Medium,1,26.53061224489796
Female,Healthy,High,Low,77.3,89.2,6.0,Very Active,3.3,5.9,6.2,7.7,60.2,Medium,0,0.0
Female,Healthy,High,High,70.2,67.4,6.7,Underactive,5.3,10.0,4.6,4.7,49.0,Medium,0,98.59154929577466
Female,Healthy,High,Moderate,82.7,50.6,7.6,Underactive,4.2,3.4,3.1,5.8,57.0,Medium,0,22.857142857142858
Female,Healthy,High,Moderate,67.6,75.1,8.5,Moderately Active,9.1,10.0,5.2,7.9,71.5,High,0,26.0
Female,Poor,High,Low,85.9,58.3,10.0,Very Active,10.0,5.9,1.0,7.2,58.6,Medium,0,15.0
Female,Healthy,High,Low,73.4,68.9,2.9,Underactive,6.9,2.6,2.3,6.8,35.6,Low,0,3.8095238095238098
Male,Poor,High,High,77.0,70.9,9.2,Very Active,8.6,6.7,3.2,6.6,53.0,Medium,1,39.3939393939394
Female,Poor,High,High,76.5,80.0,4.3,Very Active,1.9,2.6,5.6,6.4,55.7,Medium,0,23.863636363636363
Female,Poor,High,Moderate,74.4,93.7,6.1,Underactive,10.0,7.0,8.1,5.4,42.9,Low,0,19.78021978021978
Male,Healthy,High,Moderate,65.7,93.7,6.3,Underactive,5.5,4.6,2.0,3.6,42.3,Low,1,17.56756756756757
Male,Poor,High,High,93.2,73.4,9.0,Underactive,4.9,2.2,2.5,8.0,33.8,Low,1,40.909090909090914
Male,Healthy,High,Low,92.4,99.1,10.0,Underactive,2.6,7.5,2.2,4.1,66.0,High,1,1.8181818181818183
Male,Healthy,High,High,92.3,73.2,1.3,Very Active,6.3,7.1,3.6,6.0,55.5,Medium,1,88.23529411764707
Female,Healthy,High,High,74.6,64.3,5.8,Moderately Active,3.2,10.0,5.5,8.4,73.3,High,0,85.29411764705883
Female,Poor,Moderate,Moderate,82.3,78.1,7.3,Moderately Active,8.3,5.0,4.2,3.6,54.7,Medium,0,76.0
Female,Healthy,High,High,69.9,42.1,8.3,Very Active,4.8,8.7,4.0,6.4,59.5,Medium,0,78.72340425531915
Male,Poor,High,High,78.2,66.5,2.9,Very Active,5.1,3.8,7.4,5.0,49.1,Medium,1,40.0
Male,Poor,High,Low,79.4,65.3,1.7,Very Active,3.2,6.0,3.6,4.2,31.7,Low,1,0.0
Male,Healthy,Moderate,High,81.7,81.8,6.5,Underactive,4.7,10.0,4.7,6.7,71.6,High,1,77.5
Male,Healthy,High,High,73.1,94.4,1.8,Moderately Active,4.0,5.5,4.2,5.5,56.4,Medium,1,39.62264150943396
Male,Poor,High,High,84.5,69.9,8.5,Very Active,5.7,7.4,1.2,4.8,55.2,Medium,1,39.28571428571428
Male,Healthy,High,High,89.1,62.8,5.2,Moderately Active,5.5,4.3,5.0,6.6,45.2,Low,1,60.29411764705882
Female,Healthy,High,High,63.7,84.7,5.6,Moderately Active,7.8,4.8,2.3,5.9,50.8,Medium,0,56.33802816901409
Male,Poor,High,Low,71.6,68.0,9.7,Very Active,5.7,10.0,2.4,4.6,46.6,Low,1,0.0
Male,Healthy,High,High,100.0,63.8,7.5,Moderately Active,7.0,7.6,1.9,6.3,70.4,High,1,45.0
Male,Poor,High,High,80.6,67.3,6.4,Moderately Active,7.1,5.3,0.0,4.6,30.5,Low,1,37.49999999999999
Male,Poor,High,High,85.3,92.8,6.4,Moderately Active,6.1,8.1,3.9,7.0,58.4,Medium,1,67.85714285714286
Female,Healthy,High,High,60.8,74.0,4.0,Underactive,5.7,5.3,2.7,6.1,51.6,Medium,0,64.44444444444444
Male,Healthy,High,High,83.9,96.5,7.9,Underactive,9.6,5.7,3.5,7.8,54.6,Medium,1,91.30434782608697
Male,Healthy,High,High,76.6,100.0,5.2,Moderately Active,3.6,2.4,5.2,8.4,56.7,Medium,1,38.94736842105264
Male,Healthy,High,Low,97.7,84.6,3.2,Underactive,4.8,5.7,6.0,7.4,57.2,Medium,1,9.803921568627452
Female,Healthy,Moderate,Low,77.0,69.8,5.7,Very Active,3.6,10.0,1.5,5.7,64.1,High,0,21.21212121212121
Male,Poor,High,High,69.3,100.0,6.0,Underactive,5.9,3.5,1.8,5.4,37.7,Low,1,92.72727272727272
Male,Poor,High,Moderate,62.5,29.5,9.0,Very Active,3.3,5.5,0.2,4.6,45.0,Low,1,14.893617021276595
Male,Poor,Moderate,High,82.4,74.2,7.9,Very Active,4.8,6.1,3.5,8.0,54.0,Medium,1,100.0
Male,Healthy,High,Moderate,72.9,88.9,3.8,Underactive,7.4,8.2,6.7,6.5,54.0,Medium,1,24.489795918367342
Male,Poor,High,High,88.2,87.3,0.3,Underactive,7.3,8.8,3.2,3.6,35.2,Low,1,40.476190476190474
Female,Excessive,High,High,88.2,66.6,4.5,Underactive,5.9,6.0,4.0,6.5,43.9,Low,0,50.602409638554214
Male,Healthy,High,High,100.0,85.0,2.9,Very Active,6.4,5.9,0.0,2.7,56.2,Medium,1,35.35353535353536
Male,Poor,Moderate,Moderate,64.9,95.8,3.4,Moderately Active,7.8,4.7,5.0,7.0,46.3,Low,1,77.27272727272727
Male,Healthy,High,High,71.7,88.5,9.2,Very Active,7.5,6.0,10.0,6.5,70.9,High,1,73.17073170731709
Female,Excessive,High,High,100.0,76.1,7.0,Underactive,3.6,4.3,1.3,7.4,56.7,Medium,0,85.71428571428571
Female,Healthy,High,High,70.2,93.6,6.8,Underactive,6.1,7.7,4.6,6.4,59.1,Medium,0,80.64516129032258
Female,Poor,High,High,88.6,80.5,8.1,Underactive,3.7,3.1,3.0,4.8,48.3,Medium,0,38.35616438356164
Female,Healthy,High,Low,89.0,58.2,5.5,Underactive,5.4,6.1,4.7,8.5,67.2,High,0,2.380952380952381
Female,Healthy,High,Low,76.2,74.6,0.0,Moderately Active,5.6,7.0,2.4,6.4,53.9,Medium,0,6.756756756756756
Male,Poor,High,High,100.0,77.0,9.5,Moderately Active,5.3,4.6,7.0,8.6,63.9,High,1,44.11764705882353
Female,Healthy,High,High,67.6,55.4,5.4,Very Active,4.0,1.0,4.2,7.0,46.9,Medium,0,35.55555555555556
Female,Poor,High,Low,80.4,77.3,5.6,Very Active,6.8,8.3,3.7,7.2,61.9,Medium,0,20.454545454545453
Male,Healthy,Moderate,High,73.6,80.6,8.0,Underactive,6.0,10.0,0.0,8.8,73.4,High,1,73.68421052631578
Male,Healthy,Low,Low,84.1,76.2,4.6,Very Active,6.8,6.2,5.8,6.9,57.7,Medium,1,15.0
Female,Poor,High,Low,77.3,72.5,3.6,Underactive,6.3,5.4,7.9,4.8,38.8,Low,0,0.0
Female,Poor,Moderate,Low,60.6,94.7,1.9,Moderately Active,2.5,6.9,6.5,9.1,68.7,High,0,25.806451612903224
Female,Healthy,High,High,74.5,66.1,4.6,Underactive,2.3,6.0,3.5,5.2,54.5,Medium,0,73.07692307692308
Male,Healthy,Low,Moderate,77.2,99.5,9.3,Very Active,3.9,4.7,2.2,8.0,76.8,High,1,100.0
Female,Poor,High,High,86.6,64.7,7.0,Underactive,4.8,3.3,4.0,4.3,36.8,Low,0,50.0
Male,Excessive,High,High,83.8,69.9,6.9,Very Active,4.0,7.4,2.6,4.8,57.2,Medium,1,50.617283950617285
Male,Healthy,Moderate,High,79.8,87.7,3.3,Very Active,1.7,8.6,0.0,7.8,76.3,High,1,81.81818181818183
Female,Healthy,High,High,67.3,100.0,1.7,Very Active,2.5,7.4,3.6,6.5,59.0,Medium,0,77.58620689655173
Male,Healthy,Moderate,Low,87.2,40.1,7.3,Moderately Active,4.7,7.2,4.1,8.5,60.8,Medium,1,20.512820512820515
Male,Excessive,High,High,88.3,90.6,8.2,Underactive,9.2,6.2,1.8,5.9,54.1,Medium,1,29.72972972972973
Male,Healthy,High,Low,83.6,83.5,6.4,Underactive,10.0,8.1,0.0,7.8,62.2,Medium,1,0.0
Female,Healthy,High,High,76.1,74.2,7.7,Underactive,6.9,3.4,4.1,6.2,37.4,Low,0,35.55555555555556
Male,Healthy,High,Moderate,71.1,81.5,5.3,Underactive,5.1,6.8,4.2,5.7,61.9,Medium,1,37.2093023255814
Female,Poor,High,High,56.8,60.7,4.4,Very Active,5.7,2.8,8.9,4.2,28.1,Low,0,31.632653061224485
Female,Poor,High,High,68.0,82.7,6.8,Underactive,5.5,8.6,3.9,6.2,44.2,Low,0,61.64383561643836
Female,Poor,High,High,67.3,56.9,5.6,Moderately Active,5.2,4.4,1.9,9.1,38.9,Low,0,49.411764705882355
Male,Excessive,High,High,86.5,77.7,7.3,Very Active,4.5,6.9,6.9,6.2,67.7,High,1,38.15789473684211
Male,Poor,High,High,88.1,63.1,7.7,Moderately Active,9.3,7.7,1.5,7.5,47.2,Medium,1,77.41935483870968
Male,Poor,High,High,66.1,66.8,5.2,Underactive,2.8,6.2,6.4,6.3,41.8,Low,1,51.724137931034484
Male,Healthy,Moderate,High,92.7,74.4,10.0,Moderately Active,6.5,2.4,7.5,7.0,63.6,High,1,89.18918918918918
Male,Poor,High,Moderate,91.9,83.6,9.1,Underactive,1.9,6.5,3.3,6.8,74.1,High,1,39.21568627450981
Female,Healthy,High,Moderate,88.4,79.6,6.6,Underactive,9.6,10.0,2.7,5.4,66.3,High,0,27.419354838709676
Female,Healthy,High,High,99.5,64.4,4.3,Moderately Active,3.8,9.5,2.2,6.4,73.0,High,0,50.87719298245613
Female,Healthy,High,High,100.0,81.6,6.5,Very Active,5.8,4.5,0.9,5.9,62.7,Medium,0,49.23076923076923
Female,Poor,High,High,67.1,56.5,3.3,Underactive,7.6,8.8,5.0,8.3,39.1,Low,0,40.25974025974026
Female,Healthy,High,Low,74.9,66.2,6.9,Underactive,3.1,3.9,4.6,7.8,58.6,Medium,0,4.0
Female,Poor,High,Low,90.1,100.0,1.3,Very Active,5.7,4.3,1.5,6.1,37.8,Low,0,0.0
Male,Poor,High,Moderate,44.1,86.5,3.6,Underactive,4.9,7.3,3.2,7.8,34.1,Low,1,14.77272727272727
Female,Poor,High,High,92.5,83.1,9.1,Moderately Active,7.8,4.3,6.5,6.7,54.1,Medium,0,67.3913043478261
Male,Poor,High,High,75.5,60.5,6.8,Very Active,6.3,5.4,2.3,8.2,41.9,Low,1,45.238095238095234
Male,Poor,High,High,79.8,80.1,5.3,Underactive,2.6,6.5,2.2,5.6,44.1,Low,1,51.38888888888889
Female,Poor,High,High,54.0,66.9,3.9,Underactive,4.4,5.7,5.2,7.2,49.9,Medium,0,28.000000000000004
Female,Poor,High,Moderate,83.7,64.6,4.9,Moderately Active,5.3,5.3,1.6,7.1,31.2,Low,0,12.244897959183671
Male,Healthy,High,High,74.0,72.8,2.1,Underactive,8.3,3.9,6.4,8.4,47.6,Medium,1,50.0
Male,Poor,High,High,77.1,64.2,5.1,Moderately Active,2.4,1.7,4.6,7.0,36.6,Low,1,34.34343434343434
Female,Healthy,High,Low,67.7,77.5,10.0,Underactive,4.9,3.5,3.5,4.6,60.0,Medium,0,17.857142857142858
Female,Poor,High,High,100.0,82.5,6.3,Very Active,8.4,8.7,0.0,5.3,62.1,Medium,0,83.67346938775509
Male,Poor,High,High,80.9,70.1,6.9,Underactive,5.0,6.5,10.0,7.1,43.4,Low,1,52.80898876404494
Female,Healthy,High,High,100.0,59.4,9.1,Very Active,1.4,8.1,0.9,5.1,61.2,Medium,0,43.925233644859816
Male,Excessive,High,Moderate,68.0,55.5,9.3,Underactive,4.5,5.4,5.0,5.3,51.6,Medium,1,17.204301075268816
Female,Poor,High,High,81.8,81.7,6.5,Very Active,6.7,7.7,3.3,7.3,62.2,Medium,0,72.58064516129032
Male,Poor,High,High,71.1,61.9,7.4,Very Active,3.7,7.7,9.0,7.1,39.1,Low,1,30.000000000000004
Male,Healthy,High,High,70.5,66.0,4.5,Underactive,1.6,4.3,5.4,5.8,54.1,Medium,1,87.01298701298701
Male,Healthy,Moderate,High,76.3,61.0,10.0,Underactive,8.3,6.7,8.5,4.0,59.5,Medium,1,95.0
Male,Healthy,High,High,100.0,78.7,5.0,Very Active,6.3,4.1,5.2,8.9,57.6,Medium,1,91.04477611940298
Male,Poor,High,High,100.0,63.9,10.0,Underactive,7.5,10.0,4.9,8.0,74.8,High,1,32.8125
Female,Poor,High,High,77.9,66.5,10.0,Moderately Active,6.8,7.9,5.0,7.2,58.0,Medium,0,43.01075268817204
Male,Healthy,High,High,93.6,84.1,3.1,Underactive,5.4,4.6,2.6,3.9,41.8,Low,1,71.73913043478261
Female,Poor,High,High,68.5,57.6,7.2,Very Active,4.9,9.3,3.7,8.1,58.2,Medium,0,31.645569620253163
Male,Healthy,Low,Moderate,100.0,62.1,6.0,Underactive,6.6,4.4,1.6,6.5,69.1,High,1,92.85714285714288
Male,Healthy,Moderate,High,87.6,100.0,5.8,Underactive,8.2,7.3,6.4,7.1,71.6,High,1,100.0
Female,Healthy,High,Moderate,64.8,79.6,4.9,Moderately Active,3.7,4.0,0.0,6.6,45.1,Low,0,29.411764705882355
Female,Healthy,High,High,71.4,81.1,6.7,Very Active,6.5,9.7,7.2,6.1,57.6,Medium,0,31.32530120481928
Female,Healthy,High,High,73.3,63.7,7.0,Very Active,5.9,7.4,1.3,9.8,60.2,Medium,0,50.90909090909091
Female,Healthy,High,High,69.5,93.8,5.9,Moderately Active,6.2,7.3,3.0,4.7,63.9,High,0,66.66666666666666
Female,Poor,High,High,65.1,96.7,8.6,Very Active,4.8,6.6,1.8,5.2,63.2,High,0,38.33333333333333
Male,Poor,High,Moderate,72.5,64.1,6.0,Moderately Active,6.8,6.1,1.5,7.4,54.3,Medium,1,33.92857142857143
Female,Excessive,High,High,96.9,99.1,3.5,Very Active,6.3,7.3,5.9,7.5,75.4,High,0,53.086419753086425
Female,Poor,High,High,86.5,90.5,5.9,Very Active,3.4,3.2,0.0,7.0,59.1,Medium,0,75.92592592592592
Male,Poor,High,High,84.5,61.2,0.6,Very Active,9.3,6.5,5.6,3.6,41.8,Low,1,28.089887640449433
Male,Healthy,High,High,69.7,98.9,7.1,Underactive,2.9,3.4,1.6,6.5,68.8,High,1,63.41463414634148
Female,Healthy,High,High,75.6,43.3,4.0,Very Active,3.8,6.0,2.0,6.2,48.9,Medium,0,29.87012987012987
Female,Poor,High,High,84.9,95.1,5.8,Very Active,5.5,7.3,0.0,5.8,46.3,Low,0,38.46153846153847
Male,Healthy,High,Low,100.0,76.3,7.0,Underactive,6.5,5.0,3.7,7.5,63.0,Medium,1,0.0
Male,Poor,Moderate,High,72.7,98.2,5.9,Moderately Active,6.4,5.6,3.2,6.7,65.0,High,1,96.42857142857144
Male,Poor,High,High,58.8,62.1,4.4,Very Active,4.4,5.2,5.5,5.8,35.9,Low,1,62.5
Female,Healthy,High,High,83.8,78.8,2.8,Underactive,4.3,4.2,4.8,4.3,42.2,Low,0,74.15730337078651
Male,Poor,High,High,74.4,74.5,8.7,Underactive,8.2,5.9,3.0,3.7,40.9,Low,1,44.18604651162791
Male,Poor,High,High,84.4,47.1,6.8,Underactive,5.2,3.2,1.7,5.4,40.2,Low,1,76.19047619047619
Female,Healthy,High,Low,100.0,65.6,7.7,Moderately Active,4.3,4.0,6.2,8.0,70.4,High,0,4.761904761904762
Male,Poor,High,High,100.0,95.5,6.7,Very Active,7.3,6.2,5.6,5.0,64.0,High,1,53.60824742268042
Female,Poor,High,Moderate,83.9,38.1,6.0,Very Active,4.2,7.6,1.3,4.7,35.6,Low,0,15.294117647058824
Female,Healthy,High,Moderate,74.6,95.1,7.0,Very Active,6.0,5.4,0.8,5.0,58.1,Medium,0,18.181818181818183
Female,Poor,High,Low,85.0,64.4,4.6,Very Active,6.9,5.4,2.7,7.8,60.1,Medium,0,10.769230769230768
Female,Poor,High,High,71.7,82.9,3.6,Underactive,6.2,6.0,1.0,5.5,46.4,Low,0,56.666666666666664
Female,Healthy,High,High,82.1,60.6,5.8,Very Active,5.6,9.5,5.2,8.1,62.1,Medium,0,55.319148936170215
Female,Healthy,High,High,96.6,92.6,4.8,Underactive,5.8,7.2,6.7,5.8,62.9,Medium,0,59.036144578313255
Female,Excessive,High,High,77.5,100.0,6.0,Very Active,5.4,4.6,0.7,5.6,46.8,Medium,0,56.00000000000001
Male,Poor,High,High,77.4,85.9,3.8,Underactive,4.4,6.5,2.3,5.8,52.1,Medium,1,25.263157894736842
Male,Poor,High,High,76.6,67.0,8.0,Moderately Active,4.2,6.4,6.3,4.1,51.9,Medium,1,49.27536231884058
Female,Poor,High,High,90.3,100.0,5.1,Very Active,5.5,2.5,5.7,5.8,59.5,Medium,0,35.59322033898305
Female,Healthy,High,Moderate,91.1,58.3,6.0,Very Active,5.9,1.0,5.6,6.4,49.5,Medium,0,19.230769230769234
Male,Poor,High,Moderate,66.0,94.3,2.3,Very Active,6.1,7.6,3.7,4.9,55.5,Medium,1,25.0
Male,Poor,High,High,77.7,31.7,9.7,Underactive,6.8,3.9,4.9,6.9,32.6,Low,1,87.8048780487805
Female,Poor,High,High,94.4,77.1,2.6,Very Active,3.0,8.5,7.1,6.6,63.7,High,0,40.35087719298245
Male,Poor,High,High,75.6,65.0,6.6,Moderately Active,6.3,6.8,7.1,5.8,54.8,Medium,1,57.831325301204814
Male,Poor,High,High,98.1,50.3,7.5,Very Active,6.2,5.8,2.9,9.1,51.2,Medium,1,82.71604938271605
Male,Healthy,High,High,88.9,98.5,5.1,Moderately Active,6.2,5.7,4.2,8.7,55.7,Medium,1,67.6923076923077
Male,Poor,High,Moderate,100.0,36.3,6.9,Underactive,6.4,5.2,6.0,4.2,53.6,Medium,1,39.024390243902445
Female,Healthy,High,Moderate,76.0,99.9,7.1,Moderately Active,3.9,3.0,5.2,7.1,66.4,High,0,18.681318681318682
Male,Poor,High,High,94.0,61.0,5.3,Moderately Active,1.8,7.9,3.3,4.8,50.0,Medium,1,87.49999999999999
Female,Poor,High,High,94.5,66.8,10.0,Very Active,3.5,5.6,4.3,6.2,65.4,High,0,26.262626262626267
Male,Poor,High,High,71.8,85.1,8.4,Moderately Active,6.0,6.7,2.1,7.3,49.0,Medium,1,61.66666666666667
Female,Excessive,High,High,79.3,58.8,4.5,Very Active,1.0,8.3,0.8,4.9,54.2,Medium,0,33.6734693877551
Male,Healthy,High,High,60.7,79.7,6.7,Very Active,7.9,1.2,9.3,7.1,47.4,Medium,1,31.428571428571427
Male,Poor,High,Moderate,76.5,87.4,6.9,Moderately Active,4.2,5.5,0.9,5.0,58.4,Medium,1,25.0
Male,Poor,High,Moderate,68.9,100.0,6.0,Underactive,4.6,5.5,4.2,6.4,58.5,Medium,1,14.893617021276595
Female,Healthy,High,Low,92.8,96.0,5.8,Underactive,4.4,4.7,,7.1,66.1,High,0,12.676056338028168
Male,Healthy,High,Moderate,87.3,90.3,5.8,Underactive,5.8,7.4,6.2,4.8,59.5,Medium,1,39.58333333333333
Female,Healthy,High,High,90.1,73.3,7.8,Underactive,8.9,8.0,3.1,3.0,49.3,Medium,0,40.25974025974026
Male,Healthy,High,High,81.2,95.6,3.9,Moderately Active,7.4,5.6,3.3,10.0,61.3,Medium,1,43.90243902439025
Male,Poor,High,High,78.2,91.1,4.8,Underactive,7.4,8.2,4.2,6.4,45.6,Low,1,89.28571428571429
Male,Poor,High,Low,64.8,72.0,9.2,Moderately Active,2.9,7.0,0.0,6.6,65.8,High,1,9.459459459459458
Female,Poor,High,Low,55.0,87.8,5.9,Underactive,6.0,5.4,1.5,3.8,27.1,Low,0,8.333333333333332
Male,Poor,High,High,60.4,79.9,4.2,Very Active,4.6,6.4,7.1,4.5,51.1,Medium,1,83.07692307692308
Male,Healthy,High,High,71.4,84.9,6.4,Very Active,3.1,5.2,2.7,7.6,62.4,Medium,1,48.78048780487805
Male,Poor,High,Moderate,91.9,100.0,6.3,Moderately Active,4.1,7.1,0.0,7.4,61.1,Medium,1,19.29824561403509
Male,Healthy,High,Moderate,64.0,60.5,8.9,Very Active,5.5,8.3,0.1,5.5,48.2,Medium,1,25.0
Female,Healthy,High,High,69.3,79.6,8.4,Moderately Active,4.7,7.9,1.9,6.1,63.3,High,0,44.9438202247191
Female,Excessive,High,High,96.7,89.2,9.6,Underactive,2.8,8.7,2.8,7.0,73.9,High,0,31.958762886597942
Female,Healthy,High,Moderate,79.5,66.9,8.8,Underactive,10.0,5.7,7.5,6.0,52.3,Medium,0,18.390804597701152
Female,Healthy,High,High,81.8,64.8,6.8,Moderately Active,6.0,7.7,4.7,4.4,47.2,Medium,0,68.25396825396825
Male,Healthy,High,High,85.3,73.8,4.1,Underactive,4.4,3.9,6.9,7.5,64.6,High,1,37.68115942028986
Female,Healthy,High,High,98.1,83.6,9.9,Very Active,4.8,7.3,4.8,6.1,72.4,High,0,34.72222222222222
Male,Healthy,High,Low,81.1,66.8,8.8,Very Active,2.3,7.2,5.1,7.6,75.1,High,1,10.638297872340425
Male,Healthy,High,High,57.1,27.2,3.3,Very Active,2.1,5.4,3.2,4.4,36.3,Low,1,88.00000000000001
Female,Poor,High,High,81.7,57.9,4.7,Underactive,5.1,7.1,6.9,4.4,46.5,Low,0,23.0
Female,Healthy,Moderate,High,98.7,100.0,3.1,Very Active,6.0,5.9,1.3,6.3,59.9,Medium,0,87.87878787878788
Female,Poor,High,Moderate,82.8,66.1,8.8,Moderately Active,3.5,6.6,0.7,5.3,27.6,Low,0,14.666666666666666
Male,Healthy,High,High,84.6,100.0,6.2,Moderately Active,5.8,1.0,5.4,8.4,61.8,Medium,1,30.76923076923077
Male,Healthy,High,Low,56.1,69.1,4.5,Underactive,3.2,3.3,7.8,4.6,48.5,Medium,1,3.571428571428572
Male,Healthy,High,High,71.8,64.8,7.3,Very Active,5.8,7.9,3.3,6.9,67.6,High,1,56.666666666666664
Male,Poor,High,High,82.5,85.9,7.4,Very Active,3.6,7.9,5.7,5.3,62.5,Medium,1,64.1304347826087
Male,Poor,High,High,88.1,79.8,4.2,Very Active,3.7,7.6,4.2,7.4,48.0,Medium,1,64.51612903225806
Female,Healthy,High,Moderate,100.0,69.8,6.2,Very Active,8.7,2.0,2.5,9.3,64.2,High,0,46.34146341463415
Female,Poor,High,Low,79.0,89.0,5.9,Underactive,9.2,7.9,1.0,7.0,61.9,Medium,0,14.705882352941178
Male,Healthy,High,Low,89.6,97.1,0.8,Very Active,4.5,6.5,5.4,4.6,67.9,High,1,0.0
Female,Healthy,High,High,76.4,85.6,2.2,Underactive,4.6,4.8,2.3,4.5,35.7,Low,0,38.59649122807018
Male,Healthy,High,Low,80.8,48.8,7.6,Very Active,8.0,7.6,0.5,3.5,47.5,Medium,1,0.0
Female,Poor,High,Moderate,65.6,100.0,5.2,Underactive,9.8,4.7,3.2,7.4,50.1,Medium,0,15.189873417721516
Male,Poor,High,Moderate,66.3,65.4,5.2,Very Active,4.2,4.5,8.4,7.3,70.0,High,1,26.829268292682933
Male,Excessive,High,High,91.4,59.5,4.9,Very Active,2.8,7.6,6.1,3.7,64.1,High,1,26.923076923076927
Female,Healthy,High,High,95.1,68.1,5.5,Very Active,7.1,3.7,1.1,6.5,58.9,Medium,0,81.0344827586207
Female,Healthy,High,High,66.6,62.5,8.0,Very Active,8.3,6.4,4.8,9.2,42.2,Low,0,65.0
Male,Healthy,High,High,77.3,69.7,3.6,Moderately Active,6.0,4.9,7.3,6.9,46.7,Medium,1,82.53968253968254
Male,Excessive,High,High,50.4,62.3,10.0,Moderately Active,2.9,6.4,4.6,5.3,48.4,Medium,1,83.33333333333334
Female,Excessive,High,Moderate,100.0,96.0,6.0,Very Active,5.4,1.5,4.0,7.3,58.6,Medium,0,18.75
Male,Healthy,High,Moderate,94.8,76.2,7.9,Very Active,3.6,6.4,2.8,3.6,61.3,Medium,1,19.718309859154928
Male,Healthy,High,Moderate,48.7,62.8,10.0,Very Active,1.3,7.9,5.0,6.2,70.6,High,1,13.924050632911392
Male,Excessive,High,Low,82.8,40.9,5.7,Very Active,5.6,2.0,5.3,5.7,50.1,Medium,1,0.0
Female,Healthy,High,High,83.5,96.1,6.9,Underactive,2.8,4.6,1.3,7.0,50.0,Medium,0,67.5
